from,to,weight,pval,padj,direction,padj_sig,Group,Cohort
strawberry,Mayo.Endoscopic.Score,-0.12423303938988614,0.07192807192807193,0.1094447402817447,neg,NS,UC,IBD_1
sunflower,Mayo.Endoscopic.Score,0.19818831939618894,0.13086913086913088,0.17561071407225254,pos,NS,UC,IBD_1
sweet potato,Mayo.Endoscopic.Score,0.009905912738433331,0.4595404595404595,0.4695110084720474,pos,NS,UC,IBD_1
tea,Mayo.Endoscopic.Score,0.389212143786275,0.004995004995004995,0.014049468446862584,pos,SIG,UC,IBD_1
thyme,Mayo.Endoscopic.Score,-0.10047904319685382,0.23776223776223776,0.2806667017193333,neg,NS,UC,IBD_1
tomato,Mayo.Endoscopic.Score,0.35948382020934294,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
trout,Mayo.Endoscopic.Score,0.5754662660956293,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
turkey,Mayo.Endoscopic.Score,0.27377667624614316,0.04595404595404595,0.07750257554945054,pos,NS,UC,IBD_1
veal,Mayo.Endoscopic.Score,0.28799795893609453,0.008991008991008992,0.02218210361067504,pos,SIG,UC,IBD_1
walnut,Mayo.Endoscopic.Score,0.2535202085746982,0.024975024975024976,0.048571923571923574,pos,SIG,UC,IBD_1
wheat,Mayo.Endoscopic.Score,0.5669509896934866,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
worm,Mayo.Endoscopic.Score,0.5623557060521746,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
yeast,Mayo.Endoscopic.Score,0.2412237608670632,0.04395604395604396,0.07471662196071646,pos,NS,UC,IBD_1
yogurt_cow,Mayo.Endoscopic.Score,0.4063355759647896,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
algae,UCEIS_endoscopic_score,-0.18960326816834938,0.012987012987012988,0.030186502595654682,neg,SIG,UC,IBD_1
almond,UCEIS_endoscopic_score,0.3778577978499692,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
amaranth,UCEIS_endoscopic_score,0.12823628883755148,0.1938061938061938,0.23771540959040957,pos,NS,UC,IBD_1
anchovy,UCEIS_endoscopic_score,0.3068040338165385,0.015984015984015984,0.03520968827091276,pos,SIG,UC,IBD_1
ant,UCEIS_endoscopic_score,0.26840604736793405,0.04095904095904096,0.07102034511673067,pos,NS,UC,IBD_1
apple,UCEIS_endoscopic_score,0.13647584094279683,0.04495504495504495,0.0763395896139259,pos,NS,UC,IBD_1
apple_cider,UCEIS_endoscopic_score,0.11087034324426864,0.014985014985014986,0.03347881096910851,pos,SIG,UC,IBD_1
apricot,UCEIS_endoscopic_score,-0.10688499359183842,0.16483516483516483,0.20977916703782584,neg,NS,UC,IBD_1
artichoke,UCEIS_endoscopic_score,0.3178016438302106,0.006993006993006993,0.018243086218917036,pos,SIG,UC,IBD_1
artificial sweetener,UCEIS_endoscopic_score,-4.2574830775936323e-4,0.4965034965034965,0.49794514428660774,neg,NS,UC,IBD_1
arugula,UCEIS_endoscopic_score,0.04862007578555355,0.3336663336663337,0.36656600397058414,pos,NS,UC,IBD_1
asparagus,UCEIS_endoscopic_score,0.15930017543779304,0.16383616383616384,0.20912420912420912,pos,NS,UC,IBD_1
avocado,UCEIS_endoscopic_score,0.28576869291532453,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
banana,UCEIS_endoscopic_score,0.3883045938554143,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
barley,UCEIS_endoscopic_score,0.2065548242444944,0.00999000999000999,0.024265467303441986,pos,SIG,UC,IBD_1
basil,UCEIS_endoscopic_score,-0.1469859114525489,0.05094905094905095,0.08420001051579999,neg,NS,UC,IBD_1
bean,UCEIS_endoscopic_score,0.5021719431618616,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beef,UCEIS_endoscopic_score,0.6872789099754689,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beet,UCEIS_endoscopic_score,-0.04348565227179241,0.3596403596403596,0.3884295816753603,neg,NS,UC,IBD_1
betel nut,UCEIS_endoscopic_score,-0.18960326816834938,0.012987012987012988,0.030186502595654682,neg,SIG,UC,IBD_1
bison,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
blackberry,UCEIS_endoscopic_score,-0.04412964386882631,0.41058941058941056,0.42664735986035623,neg,NS,UC,IBD_1
blueberry,UCEIS_endoscopic_score,0.18426854793786346,0.03596403596403597,0.06363718248964152,pos,NS,UC,IBD_1
bonito,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
bony fish,UCEIS_endoscopic_score,0.1452164250900919,0.16383616383616384,0.20912420912420912,pos,NS,UC,IBD_1
buckwheat,UCEIS_endoscopic_score,0.27815623332303907,0.006993006993006993,0.018243086218917036,pos,SIG,UC,IBD_1
butter,UCEIS_endoscopic_score,0.13471318859515738,0.17482517482517482,0.21910237802835772,pos,NS,UC,IBD_1
butterfish,UCEIS_endoscopic_score,0.6802769461590821,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cabbage,UCEIS_endoscopic_score,0.09535663442849246,0.24475524475524477,0.2875457875457875,pos,NS,UC,IBD_1
cardamom,UCEIS_endoscopic_score,-0.11441808166775291,0.06793206793206794,0.10428327228327229,neg,NS,UC,IBD_1
carrot,UCEIS_endoscopic_score,0.5229866596817756,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cashew,UCEIS_endoscopic_score,0.4079406202798705,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
cauliflower,UCEIS_endoscopic_score,0.07796713654733331,0.3176823176823177,0.3514653187939543,pos,NS,UC,IBD_1
celery,UCEIS_endoscopic_score,0.20481190252151327,0.058941058941058944,0.09399003581829067,pos,NS,UC,IBD_1
chard,UCEIS_endoscopic_score,0.14028587964495928,0.14785214785214784,0.1932934590012561,pos,NS,UC,IBD_1
cheddar cheese,UCEIS_endoscopic_score,0.052879502084140245,0.3256743256743257,0.3591568074326695,pos,NS,UC,IBD_1
cherry,UCEIS_endoscopic_score,0.005576866932453239,0.47352647352647353,0.48019977673530223,pos,NS,UC,IBD_1
chia,UCEIS_endoscopic_score,0.3581790991177469,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
chicken,UCEIS_endoscopic_score,0.6741268987004426,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cicerchia,UCEIS_endoscopic_score,0.14070599305822745,0.16383616383616384,0.20912420912420912,pos,NS,UC,IBD_1
cilantro,UCEIS_endoscopic_score,0.13139647177277766,0.15784215784215785,0.2034279153682139,pos,NS,UC,IBD_1
cinnamon,UCEIS_endoscopic_score,-0.19266067286028513,0.02097902097902098,0.042674639847784725,neg,SIG,UC,IBD_1
clementine,UCEIS_endoscopic_score,-0.19266067286028513,0.02097902097902098,0.042674639847784725,neg,SIG,UC,IBD_1
coconut,UCEIS_endoscopic_score,0.13177610643001564,0.22777222777222778,0.27184701960099333,pos,NS,UC,IBD_1
cod,UCEIS_endoscopic_score,-0.19266067286028513,0.02097902097902098,0.042674639847784725,neg,SIG,UC,IBD_1
coffee,UCEIS_endoscopic_score,0.20066352066612675,0.008991008991008992,0.02218210361067504,pos,SIG,UC,IBD_1
corn,UCEIS_endoscopic_score,0.6536010817996563,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
corn husk,UCEIS_endoscopic_score,0.04448038850312535,0.17082917082917082,0.2153445095050934,pos,NS,UC,IBD_1
cranberry,UCEIS_endoscopic_score,-0.04674119645275908,0.2817182817182817,0.3215647538185542,neg,NS,UC,IBD_1
cream,UCEIS_endoscopic_score,0.1761254410622682,0.01998001998001998,0.041572884946378924,pos,SIG,UC,IBD_1
cricket,UCEIS_endoscopic_score,0.4104709764896946,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
cucumber,UCEIS_endoscopic_score,0.5045313177151228,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
dill,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
duck,UCEIS_endoscopic_score,0.46425991458766597,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
egg_chicken,UCEIS_endoscopic_score,0.6782583079481307,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
egg_quail,UCEIS_endoscopic_score,0.3328367032085804,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
eggplant,UCEIS_endoscopic_score,0.13115588219304028,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
farro,UCEIS_endoscopic_score,0.2509922561125547,0.03596403596403597,0.06363718248964152,pos,NS,UC,IBD_1
fava bean,UCEIS_endoscopic_score,0.2663988436085643,0.03196803196803197,0.05805340821113692,pos,NS,UC,IBD_1
feta cheese,UCEIS_endoscopic_score,-0.2715974660639602,0.01098901098901099,0.02606871150827195,neg,SIG,UC,IBD_1
fig,UCEIS_endoscopic_score,0.2096866430883149,0.07792207792207792,0.11661302302550136,pos,NS,UC,IBD_1
fish_undetermined,UCEIS_endoscopic_score,0.5405943605355629,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
flax seed,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
garlic,UCEIS_endoscopic_score,0.17993677456892124,0.0969030969030969,0.13807891778188808,pos,NS,UC,IBD_1
ginger,UCEIS_endoscopic_score,0.0987365881133517,0.22377622377622378,0.26856257016090235,pos,NS,UC,IBD_1
goat cheese,UCEIS_endoscopic_score,0.13088316927913615,0.12487512487512488,0.16822101455486793,pos,NS,UC,IBD_1
grain_fermented,UCEIS_endoscopic_score,0.03855603742714869,0.18081918081918083,0.22465807573721244,pos,NS,UC,IBD_1
grape,UCEIS_endoscopic_score,0.19514543946984453,0.03596403596403597,0.06363718248964152,pos,NS,UC,IBD_1
grape_fermented,UCEIS_endoscopic_score,0.3334769465324632,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
grapefruit,UCEIS_endoscopic_score,0.07610877360403956,0.04895104895104895,0.08175866686504984,pos,NS,UC,IBD_1
guava,UCEIS_endoscopic_score,0.045560701402682535,0.3756243756243756,0.3996939597678969,pos,NS,UC,IBD_1
hazelnut,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
hearts of palm,UCEIS_endoscopic_score,0.2398803397222531,0.04295704295704296,0.07359802895517181,pos,NS,UC,IBD_1
hemp seed,UCEIS_endoscopic_score,0.3360690409885262,0.008991008991008992,0.02218210361067504,pos,SIG,UC,IBD_1
herring,UCEIS_endoscopic_score,0.6757599743196759,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
honey,UCEIS_endoscopic_score,-0.1406599552566994,0.013986013986013986,0.03203427871862885,neg,SIG,UC,IBD_1
kale,UCEIS_endoscopic_score,0.18687186436936226,0.1048951048951049,0.1472795497185741,pos,NS,UC,IBD_1
kelp,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
kumquat,UCEIS_endoscopic_score,0.08406224021779918,0.2977022977022977,0.3358144141945579,pos,NS,UC,IBD_1
lamb,UCEIS_endoscopic_score,0.6147843133845823,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
langostino,UCEIS_endoscopic_score,0.4666014659980477,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lavender,UCEIS_endoscopic_score,-0.21314312495348142,0.03496503496503497,0.062445310635589855,neg,NS,UC,IBD_1
lemon,UCEIS_endoscopic_score,0.4678178638134053,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lentil,UCEIS_endoscopic_score,0.5280275499048139,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lettuce,UCEIS_endoscopic_score,0.3856552915936141,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
lime,UCEIS_endoscopic_score,0.2524620817731079,0.025974025974025976,0.049841269841269846,pos,SIG,UC,IBD_1
lizard,UCEIS_endoscopic_score,0.636066133882308,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
macadamia,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
mackerel,UCEIS_endoscopic_score,0.6692826780453243,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mandarin,UCEIS_endoscopic_score,0.327071156819137,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mango,UCEIS_endoscopic_score,0.2545101623161226,0.056943056943056944,0.09122510142918305,pos,NS,UC,IBD_1
maple syrup,UCEIS_endoscopic_score,-0.03798072058491342,0.4245754245754246,0.4377562735771691,neg,NS,UC,IBD_1
meat_undetermined,UCEIS_endoscopic_score,0.2867133685505982,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
melon,UCEIS_endoscopic_score,0.2741090467391376,0.03796203796203796,0.06649131801261618,pos,NS,UC,IBD_1
milk,UCEIS_endoscopic_score,0.5469525840086527,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_cow,UCEIS_endoscopic_score,0.6203299815703769,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_goat,UCEIS_endoscopic_score,0.2835658635673089,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
millet,UCEIS_endoscopic_score,0.2520865469984307,0.03596403596403597,0.06363718248964152,pos,NS,UC,IBD_1
mint,UCEIS_endoscopic_score,-0.15772743730559238,0.11388611388611389,0.15609628466771325,neg,NS,UC,IBD_1
mouse,UCEIS_endoscopic_score,0.6933939888169582,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mushroom,UCEIS_endoscopic_score,0.2294141642926672,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
oat,UCEIS_endoscopic_score,0.615307085294404,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
olive,UCEIS_endoscopic_score,-0.3054373025271684,0.015984015984015984,0.03520968827091276,neg,SIG,UC,IBD_1
onion,UCEIS_endoscopic_score,0.4963038755439052,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
orange,UCEIS_endoscopic_score,0.40682692742901017,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
oregano,UCEIS_endoscopic_score,-0.05052018919062842,0.2777222777222777,0.3180546244206721,neg,NS,UC,IBD_1
parsley,UCEIS_endoscopic_score,0.18332675181751115,0.1258741258741259,0.16930265995686558,pos,NS,UC,IBD_1
passionfruit,UCEIS_endoscopic_score,0.2831282543756525,0.02097902097902098,0.042674639847784725,pos,SIG,UC,IBD_1
pea,UCEIS_endoscopic_score,0.29784420513501253,0.00999000999000999,0.024265467303441986,pos,SIG,UC,IBD_1
peach,UCEIS_endoscopic_score,-0.09992223148916081,0.2217782217782218,0.26690661255121184,neg,NS,UC,IBD_1
peanut,UCEIS_endoscopic_score,0.3922920425705224,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
pear,UCEIS_endoscopic_score,-0.2549638601976147,0.004995004995004995,0.014049468446862584,neg,SIG,UC,IBD_1
pecan,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
pepper,UCEIS_endoscopic_score,0.3764866225762555,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
pig,UCEIS_endoscopic_score,0.6776965240540396,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
pine nut,UCEIS_endoscopic_score,0.32237543962728543,0.008991008991008992,0.02218210361067504,pos,SIG,UC,IBD_1
plantain,UCEIS_endoscopic_score,0.12151606128461565,0.22777222777222778,0.27184701960099333,pos,NS,UC,IBD_1
plum,UCEIS_endoscopic_score,-0.19266067286028513,0.02097902097902098,0.042674639847784725,neg,SIG,UC,IBD_1
poppy seed,UCEIS_endoscopic_score,0.13460185847505043,0.1888111888111888,0.23274584088288586,pos,NS,UC,IBD_1
potato,UCEIS_endoscopic_score,-0.009302968901149733,0.4905094905094905,0.4933662726324345,neg,NS,UC,IBD_1
pumpkin,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
pumpkin blossom,UCEIS_endoscopic_score,-0.27081899130198017,0.01098901098901099,0.02606871150827195,neg,SIG,UC,IBD_1
quinoa,UCEIS_endoscopic_score,0.587531234772939,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
rabbit,UCEIS_endoscopic_score,0.15311850635531488,0.16683316683316685,0.21154249568346487,pos,NS,UC,IBD_1
radish,UCEIS_endoscopic_score,0.0023373913141125358,0.4775224775224775,0.48255197114178977,pos,NS,UC,IBD_1
raspberry,UCEIS_endoscopic_score,-0.01010760678098857,0.4725274725274725,0.47975011467074957,neg,NS,UC,IBD_1
rice,UCEIS_endoscopic_score,0.6380602022968357,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
rosemary,UCEIS_endoscopic_score,-0.3626596051814783,9.99000999000999e-4,0.005374687617678272,neg,SIG,UC,IBD_1
sage,UCEIS_endoscopic_score,-0.16854303765872086,0.07192807192807193,0.1094447402817447,neg,NS,UC,IBD_1
salmon,UCEIS_endoscopic_score,0.3038100912619863,0.03396603396603397,0.06097644559183021,pos,NS,UC,IBD_1
sardine,UCEIS_endoscopic_score,0.4766156066122194,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
seaweed,UCEIS_endoscopic_score,-0.03467549632029815,0.4115884115884116,0.42717138630600165,neg,NS,UC,IBD_1
sesame,UCEIS_endoscopic_score,0.30452864634324306,0.022977022977022976,0.04598067054613984,pos,SIG,UC,IBD_1
shrimp,UCEIS_endoscopic_score,0.5961031485379593,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
silkworm,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
silversides,UCEIS_endoscopic_score,0.5511444021054238,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
smelt,UCEIS_endoscopic_score,0.6818903142727584,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
snail,UCEIS_endoscopic_score,0.30157447396623116,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
soda,UCEIS_endoscopic_score,-0.04614585378855373,0.27172827172827174,0.31243323919755345,neg,NS,UC,IBD_1
spice,UCEIS_endoscopic_score,-0.19266067286028513,0.02097902097902098,0.042674639847784725,neg,SIG,UC,IBD_1
spinach,UCEIS_endoscopic_score,0.09881980951262723,0.2087912087912088,0.253040293040293,pos,NS,UC,IBD_1
squash,UCEIS_endoscopic_score,0.11808397733317827,0.20279720279720279,0.24664138678223185,pos,NS,UC,IBD_1
squid,UCEIS_endoscopic_score,0.659948264138525,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
strawberry,UCEIS_endoscopic_score,-0.11168348111471528,0.10789210789210789,0.14990319415098174,neg,NS,UC,IBD_1
sunflower,UCEIS_endoscopic_score,0.2893495321617426,0.03396603396603397,0.06097644559183021,pos,NS,UC,IBD_1
sweet potato,UCEIS_endoscopic_score,0.05762532241990881,0.3156843156843157,0.34970289492419065,pos,NS,UC,IBD_1
tea,UCEIS_endoscopic_score,0.411874966823515,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
thyme,UCEIS_endoscopic_score,-0.06296892235599111,0.34165834165834164,0.3727378117776096,neg,NS,UC,IBD_1
tomato,UCEIS_endoscopic_score,0.42480781314140537,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
trout,UCEIS_endoscopic_score,0.681093741276688,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
turkey,UCEIS_endoscopic_score,0.37065785047265787,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
veal,UCEIS_endoscopic_score,0.3669447846313889,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
walnut,UCEIS_endoscopic_score,0.3353185262750199,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
wheat,UCEIS_endoscopic_score,0.6658326024629668,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
worm,UCEIS_endoscopic_score,0.6646171496906268,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
yeast,UCEIS_endoscopic_score,0.3252681721362126,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
yogurt_cow,UCEIS_endoscopic_score,0.43812746545868586,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
algae,histologic_remission,0.12392873500350937,0.06893106893106893,0.10553542202478372,pos,NS,UC,IBD_1
almond,histologic_remission,-0.20779419018947476,0.04695304695304695,0.07911015813454837,neg,NS,UC,IBD_1
amaranth,histologic_remission,-0.04787100062703048,0.4025974025974026,0.41985852311939276,neg,NS,UC,IBD_1
anchovy,histologic_remission,-0.16271703600563542,0.0979020979020979,0.1391579613801836,neg,NS,UC,IBD_1
ant,histologic_remission,-0.13614267054533077,0.16683316683316685,0.21154249568346487,neg,NS,UC,IBD_1
apple,histologic_remission,-0.07605020738104637,0.12987012987012986,0.1744056876249722,neg,NS,UC,IBD_1
apple_cider,histologic_remission,-0.06782444061111415,0.06493506493506493,0.10176302826030593,neg,NS,UC,IBD_1
apricot,histologic_remission,0.08845736892392006,0.2137862137862138,0.25818796588027354,pos,NS,UC,IBD_1
artichoke,histologic_remission,-0.17051528396212007,0.08691308691308691,0.12741842198548478,neg,NS,UC,IBD_1
artificial sweetener,histologic_remission,0.012506352946388417,0.3886113886113886,0.4094764296106578,pos,NS,UC,IBD_1
arugula,histologic_remission,-0.00538083550492717,0.5074925074925075,0.5080809046026438,neg,NS,UC,IBD_1
asparagus,histologic_remission,-0.06511044722677739,0.36863136863136864,0.3951746577444901,neg,NS,UC,IBD_1
avocado,histologic_remission,-0.18203607265459643,0.055944055944055944,0.09004229693884866,neg,NS,UC,IBD_1
banana,histologic_remission,-0.21205523186679712,0.057942057942057944,0.09273951257269145,neg,NS,UC,IBD_1
barley,histologic_remission,-0.10749207316510184,0.1018981018981019,0.14389045133117087,neg,NS,UC,IBD_1
basil,histologic_remission,0.10336299473104014,0.0899100899100899,0.1313660958331009,pos,NS,UC,IBD_1
bean,histologic_remission,-0.30311516044335524,0.004995004995004995,0.014049468446862584,neg,SIG,UC,IBD_1
beef,histologic_remission,-0.4128375612090408,0.002997002997002997,0.0102899088982588,neg,SIG,UC,IBD_1
beet,histologic_remission,0.049003196360350915,0.3276723276723277,0.36112961703261637,pos,NS,UC,IBD_1
betel nut,histologic_remission,0.12392873500350937,0.06893106893106893,0.10553542202478372,pos,NS,UC,IBD_1
bison,histologic_remission,-0.1609366098815176,0.09290709290709291,0.13326457595560587,neg,NS,UC,IBD_1
blackberry,histologic_remission,0.05878282680221876,0.3546453546453546,0.3844774183757234,pos,NS,UC,IBD_1
blueberry,histologic_remission,-0.10971338332413855,0.1048951048951049,0.1472795497185741,neg,NS,UC,IBD_1
bonito,histologic_remission,-0.1609366098815176,0.09290709290709291,0.13326457595560587,neg,NS,UC,IBD_1
bony fish,histologic_remission,-0.06162462811152504,0.3696303696303696,0.39599978185586127,neg,NS,UC,IBD_1
buckwheat,histologic_remission,-0.14728253538229275,0.07792207792207792,0.11661302302550136,neg,NS,UC,IBD_1
butter,histologic_remission,-0.0505662055586118,0.3776223776223776,0.4008321119568815,neg,NS,UC,IBD_1
butterfish,histologic_remission,-0.4066646783263236,0.002997002997002997,0.0102899088982588,neg,SIG,UC,IBD_1
cabbage,histologic_remission,-0.03006711477214563,0.43956043956043955,0.45212678923220906,neg,NS,UC,IBD_1
cardamom,histologic_remission,0.08115964853249008,0.14285714285714285,0.18833151581243182,pos,NS,UC,IBD_1
carrot,histologic_remission,-0.31583382478254934,0.01098901098901099,0.02606871150827195,neg,SIG,UC,IBD_1
cashew,histologic_remission,-0.22342856840352612,0.04795204795204795,0.08055757472099885,neg,NS,UC,IBD_1
cauliflower,histologic_remission,-0.014611871581729885,0.4885114885114885,0.49164297241220317,neg,NS,UC,IBD_1
celery,histologic_remission,-0.09970464132104699,0.21478521478521478,0.2592131837414856,neg,NS,UC,IBD_1
chard,histologic_remission,-0.05889128657662028,0.34165834165834164,0.3727378117776096,neg,NS,UC,IBD_1
cheddar cheese,histologic_remission,-0.00824230341001507,0.5014985014985015,0.5026627464236286,neg,NS,UC,IBD_1
cherry,histologic_remission,0.027208324191094813,0.41858141858141856,0.43235054419264946,pos,NS,UC,IBD_1
chia,histologic_remission,-0.19646951133138546,0.05194805194805195,0.08568699686178197,neg,NS,UC,IBD_1
chicken,histologic_remission,-0.4045414265587635,0.002997002997002997,0.0102899088982588,neg,SIG,UC,IBD_1
cicerchia,histologic_remission,-0.06142214956129971,0.3596403596403596,0.3884295816753603,neg,NS,UC,IBD_1
cilantro,histologic_remission,-0.05361705389350309,0.36063936063936064,0.3890219711581361,neg,NS,UC,IBD_1
cinnamon,histologic_remission,0.129771395095792,0.0919080919080919,0.13315878752120364,pos,NS,UC,IBD_1
clementine,histologic_remission,0.129771395095792,0.0919080919080919,0.13315878752120364,pos,NS,UC,IBD_1
coconut,histologic_remission,-0.044379797809076166,0.41858141858141856,0.43235054419264946,neg,NS,UC,IBD_1
cod,histologic_remission,0.129771395095792,0.0919080919080919,0.13315878752120364,pos,NS,UC,IBD_1
coffee,histologic_remission,-0.12785875332688054,0.060939060939060936,0.09664073300436936,neg,NS,UC,IBD_1
corn,histologic_remission,-0.3871075305004875,0.003996003996003996,0.012022820385189722,neg,SIG,UC,IBD_1
corn husk,histologic_remission,-0.03213026645730568,0.22377622377622378,0.26856257016090235,neg,NS,UC,IBD_1
cranberry,histologic_remission,0.0424758532126733,0.26973026973026976,0.3103425555124423,pos,NS,UC,IBD_1
cream,histologic_remission,-0.09424931241085616,0.1048951048951049,0.1472795497185741,neg,NS,UC,IBD_1
cricket,histologic_remission,-0.22559020917828818,0.03296703296703297,0.059492231906025005,neg,NS,UC,IBD_1
cucumber,histologic_remission,-0.3049713534640868,0.016983016983016984,0.03703241203241203,neg,SIG,UC,IBD_1
dill,histologic_remission,-0.1609366098815176,0.09290709290709291,0.13326457595560587,neg,NS,UC,IBD_1
duck,histologic_remission,-0.25809365885137614,0.028971028971028972,0.053856799820201334,neg,NS,UC,IBD_1
egg_chicken,histologic_remission,-0.40347760801954913,0.003996003996003996,0.012022820385189722,neg,SIG,UC,IBD_1
egg_quail,histologic_remission,-0.1777300423394232,0.07592407592407592,0.1143163723808885,neg,NS,UC,IBD_1
eggplant,histologic_remission,-0.06258281729802363,0.23076923076923078,0.2739095955590801,neg,NS,UC,IBD_1
farro,histologic_remission,-0.12964988642175448,0.14785214785214784,0.1932934590012561,neg,NS,UC,IBD_1
fava bean,histologic_remission,-0.13843979872485648,0.13586413586413587,0.18090775839426573,neg,NS,UC,IBD_1
feta cheese,histologic_remission,0.18061411822531323,0.08091908091908091,0.12026441716631045,pos,NS,UC,IBD_1
fig,histologic_remission,-0.09838240687870482,0.2547452547452547,0.2966588367802124,neg,NS,UC,IBD_1
fish_undetermined,histologic_remission,-0.31738418436569765,0.004995004995004995,0.014049468446862584,neg,SIG,UC,IBD_1
flax seed,histologic_remission,-0.1609366098815176,0.09290709290709291,0.13326457595560587,neg,NS,UC,IBD_1
